Region,Year of Order Date,Quarter of Order Date,Profit
West,2012,Q3,27.47
West,2015,Q4,-84.77
West,2015,Q4,65.756
West,2012,Q3,9.486
West,2015,Q3,7.35
West,2014,Q3,-185.8
West,2014,Q3,-7.4
West,2014,Q1,3.9
West,2015,Q2,0.85
West,2014,Q4,365.23
West,2012,Q4,-26.19
West,2014,Q4,32.47
West,2014,Q3,12.69
Central,2014,Q2,-1144.67
Central,2014,Q3,-136.2
Central,2013,Q4,-14.7545
Central,2013,Q1,-33.4
Central,2015,Q3,-21.73
Central,2013,Q1,221.63
Central,2014,Q4,-70.04
Central,2014,Q1,-11.799
Central,2014,Q2,-60.72
Central,2015,Q3,-12.88
Central,2015,Q2,-4.17
Central,2015,Q4,78.98
Central,2013,Q4,415.854
Central,2012,Q3,289.8755
Central,2014,Q2,-29.06
Central,2013,Q2,270.2915
Central,2012,Q3,214.23
Central,2012,Q3,-201.6
Central,2013,Q3,-212.51
Central,2013,Q2,-120.99
Central,2013,Q1,-132.93
Central,2015,Q3,54.6295
Central,2013,Q2,-75.394
Central,2015,Q3,-14.6855
Central,2014,Q2,-16.59
Central,2015,Q3,-92.29
Central,2015,Q4,10.01
Central,2014,Q2,29.27
Central,2013,Q4,8.6
Central,2014,Q3,0.82
Central,2013,Q2,12.88
Central,2012,Q3,-12.95
Central,2014,Q1,-23.17
Central,2012,Q3,65.41
Central,2014,Q4,1.27
Central,2015,Q4,46.7075
Central,2014,Q3,1749.776
Central,2012,Q3,370.23
Central,2013,Q1,29.42
Central,2015,Q2,59.4
Central,2013,Q1,118.32
Central,2013,Q2,4.08
Central,2015,Q3,-119.84
Central,2013,Q4,542.16
Central,2015,Q3,-95.76
Central,2012,Q4,-15.525
Central,2015,Q3,15.82
Central,2012,Q3,2.98
Central,2012,Q4,89.4455
Central,2013,Q4,-161.57
Central,2014,Q1,54.21
Central,2014,Q2,-191.28
Central,2012,Q3,-41.7
Central,2012,Q4,-121.75
Central,2013,Q2,195.16
Central,2014,Q1,-269.905
Central,2015,Q1,752.87
Central,2012,Q2,-157.76
Central,2012,Q3,-106.398
Central,2015,Q4,5.66
Central,2015,Q2,219.85
Central,2012,Q3,-2.06
Central,2015,Q3,6.02
Central,2013,Q4,-30.72
Central,2014,Q3,99.79
Central,2015,Q4,42.34
Central,2014,Q2,-21.49
Central,2015,Q3,-1.82
Central,2012,Q4,1.06
Central,2015,Q1,54.62
Central,2013,Q2,-62.6
Central,2015,Q3,25.88
Central,2014,Q3,-231.95
Central,2014,Q2,-609.09
Central,2012,Q4,-17.365
Central,2015,Q3,-39.9625
Central,2013,Q1,171.82
Central,2015,Q3,25.16
Central,2014,,-73.14
Central,2015,Q2,-37.8005
Central,2015,Q3,-71.254
Central,2015,Q2,-40.25
Central,2014,Q4,254.58
Central,2013,Q3,212.2
Central,2015,Q3,-60.04
Central,2013,Q2,-7.728
Central,2014,Q2,-72.81
Central,2013,Q4,-5.45
Central,2013,Q2,-37.3865
Central,2013,Q3,-15.6
Central,2013,Q3,-154.813
Central,2014,Q1,148.3
Central,2013,Q4,43.77
Central,2014,Q4,220.91
Central,2014,Q1,82.6
Central,2014,Q2,649.8
Central,2015,Q3,-94.76
Central,2012,Q4,82.5945
Central,2015,Q1,-31.01
Central,2013,Q2,-21.29
Central,2013,Q1,111.588
Central,2013,Q2,103.38
Central,2014,Q1,177.66
Central,2013,Q1,1462.42
Central,2012,Q3,40.92
Central,2015,Q1,129.81
Central,2012,Q4,-177.17
Central,2014,Q2,-82.54
Central,2013,Q4,4.34
Central,2012,Q3,39.64
Central,2015,Q4,48.54
Central,2012,Q3,161.13
Central,2012,Q4,3.02
Central,2013,Q4,-60.13
Central,2012,Q4,6.52
Central,2015,Q3,32.47
Central,2015,Q4,-0.85
Central,2013,Q3,20.82
Central,2013,Q3,-12.59
Central,2013,Q1,-2.34
Central,2013,Q1,-849.18
Central,2012,Q4,271.78
Central,2014,Q1,-83.66
Central,2014,Q1,283.14
Central,2012,Q3,-180.26
Central,2014,Q4,-42.37
Central,2014,Q1,175.97
Central,2015,Q2,7.2505
Central,2013,Q3,-34.98
Central,2013,Q2,10.44
Central,2012,Q3,151.24
Central,2015,Q2,-159.735
Central,2012,Q3,-21.896
Central,2013,Q3,26.27
Central,2015,Q3,21.92
Central,2014,Q3,-2.03
Central,2014,Q4,3.9015
Central,2013,Q4,204.74
Central,2014,Q1,-85.91
Central,2013,Q3,105.37
Central,2014,Q1,-6.38
Central,2014,Q2,-0.06
Central,2015,Q3,7.45
Central,2013,Q3,0.43
Central,2015,Q3,60.63
Central,2015,Q2,43.35
Central,2014,Q4,-32.06
Central,2013,Q3,3.86
Central,2014,Q2,42.45
Central,2014,Q3,-219.61
Central,2015,Q2,-1072.97
Central,2015,Q1,-553.06
Central,2015,Q4,-27.92
Central,2013,Q3,30.94
Central,2012,Q4,-17.7905
Central,2015,Q3,-14.03
Central,2014,Q4,-4.4275
Central,2015,Q4,3.96
Central,2015,Q1,10.914
Central,2013,Q2,5.71
Central,2012,Q3,-237.544
Central,2015,Q1,10.0385
Central,2015,Q1,-35.512
Central,2014,Q2,1006.72
Central,2013,Q4,-33.82
Central,2012,Q4,257.31
Central,2014,Q4,25.03
Central,2013,Q1,-77.28
Central,2014,Q1,-211.13
Central,2015,Q1,-44.13
Central,2012,Q3,-103.65
Central,2012,Q3,-56.35
Central,2012,Q4,-64.4115
Central,2013,Q4,1037.55
Central,2015,Q4,-56.51
Central,2013,Q4,44.15
Central,2013,Q1,-5.77
Central,2015,Q3,-12.14
East,2012,Q2,-43.24
East,2013,Q4,-21.29
East,2013,Q3,-37.04
East,2013,Q3,-54.34
East,2013,Q3,-165.26
East,2014,Q1,-56.166
East,2014,Q2,59.704
East,2014,Q1,-19.77
East,2013,Q2,-71.73
East,2015,Q3,-59.75
East,2013,Q4,1343.2465
East,2013,Q3,36.96
East,2013,Q1,-50.86
East,2014,Q2,67.6
East,2014,Q2,-5.6235
East,2014,Q1,-29.5895
East,2012,Q2,-133.73
East,2015,Q3,-27.57
East,2015,Q2,137.86
East,2015,Q3,154.54
East,2012,Q4,1043.43
East,2013,Q1,-9.88
East,2015,Q3,369.46
East,2012,Q4,532.21
East,2013,Q3,-229.67
East,2013,,-156.4115
East,2014,Q1,-19.06
East,2015,Q3,-37.85
East,2013,Q1,176.13
East,2015,Q2,-39.07
East,2015,Q3,22.54
East,2014,Q1,-5.26
East,2014,Q1,-2.44
East,2015,Q2,77.2
East,2012,Q4,-741.81
East,2013,Q2,-38.35
East,2014,Q1,-72.3005
East,2015,Q4,-122.21
East,2013,Q2,-43.22
East,2014,Q2,-44.137
East,2013,Q3,-7.25
East,2014,Q2,-55.61
East,2015,Q3,3858.2775
East,2012,Q3,592.5265
East,2015,Q2,35.62
East,2015,Q3,146.79
East,2014,Q2,23.7
East,2014,Q1,-75.17
East,2014,Q2,857.344
East,2013,Q2,-2.23
East,2014,Q4,-95.15
East,2014,Q3,-21.77
East,2013,Q2,51.21
East,2015,Q3,674.9935
East,2013,Q2,86.93
East,2012,Q3,-47.88
East,2013,Q4,-57.17
East,2015,Q4,-1.02
East,2013,Q3,21.49
East,2014,Q3,-59.13
East,2015,Q3,-63.03
East,2014,Q2,-21.3
East,2014,Q1,30.61
East,2013,Q2,106.45
East,2013,Q4,95.91
East,2013,Q1,29.57
East,2013,Q4,-2.82
East,2015,Q2,77.45
East,2014,Q4,-691.52
East,2013,Q2,140.33
East,2013,Q1,-6.04
East,2014,Q3,7.9815
East,2012,Q3,8.47
East,2015,Q2,78.89
East,2015,Q3,-148.396
East,2015,Q4,6670.409
East,2014,Q3,-14.375
East,2013,Q4,-76.34
East,2013,Q4,19.73
East,2015,Q2,-85.58
East,2013,Q4,-7.36
East,2015,Q1,-17.13
East,2014,Q2,-27.15
East,2015,Q1,406.37
East,2012,Q3,-52.21
East,2014,Q3,-7.84
East,2013,Q2,5.02
East,2013,Q3,-240.78
East,2013,Q1,47.65
East,2013,Q1,-147.72
East,2013,Q1,-43.52
East,2014,Q4,-33.09
East,2013,Q3,24.71
East,2013,Q2,-40.94
East,2014,Q4,1784.0395
East,2013,Q2,-62.97
East,2014,Q4,244.13
East,2013,Q4,310.51
East,2012,Q4,21.335
East,2015,Q4,382.942
East,2012,Q2,-3.381
East,2014,Q3,-17.68
East,2014,Q3,-15.9
East,2015,Q2,22.2
East,2013,Q1,-124.72
East,2014,Q1,-116.02
East,2014,Q3,-86.43
East,2012,Q3,7.59
East,2013,Q1,56.73
East,2014,Q1,19.71
East,2014,Q1,-70.02
East,2012,Q4,-1.53
East,2013,Q1,37.5
East,2015,Q1,74.58
East,2013,Q4,-311.23
East,2015,Q4,-531.92
East,2012,Q3,80.733
East,2012,Q3,21.0035
East,2012,Q3,160.02
East,2015,Q4,1314.389
East,2013,Q2,320.0675
East,2013,Q2,-45.16
East,2013,Q1,-47.55
East,2013,Q3,-24.86
East,2015,Q4,818.9155
East,2013,Q3,30.21
East,2012,Q4,2.431
East,2015,Q4,-27.73
East,2012,Q4,-55.522
East,2012,Q3,-11.4195
East,2012,Q3,35.5
East,2013,Q1,-165.48
East,2015,Q4,98.6935
East,2012,Q2,-110.56
East,2012,Q3,-77.09
East,2015,Q1,-211.0595
East,2014,Q3,-17.03
East,2013,Q2,62.68
East,2013,Q3,10.96
East,2012,Q3,11.55
East,2013,Q2,86.6
East,2015,Q3,0.26
East,2015,Q2,14.97
East,2013,Q2,33.59
South,2014,Q2,133.5605
South,2013,Q1,723.333
South,2014,Q2,251.43
South,2013,Q4,3.8165
South,2012,Q4,14.841
South,2014,Q1,34.98
South,2012,Q4,-19.37
South,2015,Q2,-47.2305
South,2013,Q2,-162.61
South,2014,Q3,762.53
South,2014,Q4,133.705
South,2013,Q2,369.325
South,2014,Q3,-67.091
South,2013,Q1,-30.19
South,2014,Q4,-0.43
South,2013,Q4,-30.84
South,2012,Q3,41.33
South,2015,Q4,-58.16
South,2015,Q2,-9.17
South,2015,Q3,569.08
South,2014,Q2,190.5275
South,2015,Q2,-51.74
South,2014,Q2,-19.31
South,2013,Q1,41.66
South,2015,Q1,22.85
South,2014,Q1,-43.93
South,2012,Q4,-5.46
South,2012,Q4,43.92
South,2014,Q3,-59.74
South,2012,Q4,-15.11
South,2014,Q4,213.26
South,2014,Q1,-215.57
South,2014,Q1,-3.95
South,2014,Q3,-185.98
South,2013,Q3,-46.2
South,2013,Q3,8.1005
South,2014,Q3,311.72
South,2014,Q1,12.7075
South,2013,Q1,-101.5
South,2013,Q2,-26.78
South,2014,Q4,61.676
South,2012,Q4,12.76
South,2012,Q3,-28.14
South,2013,Q4,640.8405
South,2015,Q1,-13.35
South,2013,Q1,-74.64
South,2015,Q2,233.597
South,2014,Q1,1816.71
South,2015,,271.81
South,2014,Q2,39.423
South,2014,Q2,-76.64
South,2014,Q4,-44.0795
South,2015,Q3,5.1595
South,2014,Q1,-81.33
South,2013,Q1,-81.22
South,2014,Q1,-12.43
South,2015,Q2,7050.3335
South,2015,Q1,175.54
South,2012,Q4,39.69
South,2014,Q2,91.09
South,2014,Q2,-186.73
South,2014,Q1,-28.313
South,2013,Q2,230.503
South,2013,Q2,-435.56
South,2013,Q3,-125.442
South,2013,Q2,88.9
South,2013,Q1,-66.07
South,2012,Q4,-114.18
South,2012,Q4,146.51
South,2013,Q4,27
South,2013,Q2,46.31
South,2013,Q2,-0.05
South,2013,Q1,42.8
South,2012,Q3,-8.16
South,2014,Q2,-5.29
South,2012,Q3,-991.07
South,2013,Q1,-190.3
South,2015,Q3,5.6695
South,2012,Q4,-34.4195
South,2015,Q3,27.12
South,2014,Q4,-48.507
South,2015,Q4,250.67
South,2012,Q4,1102.58
South,2013,Q3,-31.5905
South,2015,Q2,58.52
South,2015,Q2,534.29
South,2012,Q4,401.07
South,2013,Q3,220.99
South,2013,Q1,-19.75
South,2015,Q3,-66.02
South,2015,Q3,317.5345
South,2013,Q1,66.47
South,2012,Q4,-160.56
South,2013,Q3,203.439
South,2013,Q4,14.2035
South,2014,Q3,-18.2505
South,2013,Q2,528.7935
South,2013,Q4,595.2
South,2013,Q4,-23.82
South,2013,Q3,7.41
South,2015,Q1,50.19
South,2013,Q3,-52.14
South,2014,Q3,-37.22
South,2014,Q3,22.05
South,2014,Q2,84.66
South,2015,Q3,24.25
South,2015,Q1,35.45
South,2015,Q3,204.18
South,2014,Q2,5.89
South,2013,Q2,-3.06
South,2013,Q2,-7.75
South,2013,Q3,7.78
South,2015,Q3,-14.28
South,2014,Q4,-3.73
South,2013,Q3,105.69
South,2013,Q4,30.8805
South,2013,Q2,587.01
South,2014,Q2,16.34
South,2015,Q3,-43.48
South,2014,Q1,140.148
South,2015,Q2,-11.43
South,2013,Q4,349.82
South,2013,Q4,-51.911
South,2014,Q2,-84.85
South,2013,Q4,-115.345
South,2015,Q3,-7.24
South,2013,Q3,586.93
South,2013,Q2,34.1
South,2014,Q1,95.52
South,2014,Q2,-39.123
South,2013,Q2,-49.64
South,2013,Q3,-102.19
South,2014,Q1,294.94
South,2013,Q2,-16.008
South,2013,Q3,27.2
South,2013,Q1,-34.39
South,2013,Q3,38.58
South,2015,Q1,597.31
South,2015,Q2,-37.62
South,2015,Q2,-45.65
South,2013,Q1,-104.18
South,2013,Q3,-45.94
South,2013,Q2,77.04
South,2015,Q4,-6.04
South,2014,Q1,31.52
South,2015,Q4,-1.29
South,2015,Q4,19.63
South,2012,Q3,2070.617
South,2014,Q3,-223.5
South,2012,Q3,34.72
South,2014,Q4,84.03
South,2012,Q3,-51.428
South,2013,Q4,-13.708
South,2014,Q2,26.44
South,2015,Q4,-67.54
South,2014,Q2,211.79
South,2013,Q2,2914.56
South,2012,Q2,-36.87
South,2014,Q4,-89.98
South,2015,Q2,-246.51
South,2014,Q4,-102.24
South,2014,Q1,3440.052
South,2014,Q2,289.02
South,2015,Q1,-22.12
South,2014,Q2,-100.61
South,2013,Q4,-1.15
South,2013,Q3,71.21
South,2015,Q4,-1.19
South,2013,Q4,4.94
West,2015,Q3,-1032.13
West,2014,Q3,739.36
West,2012,Q4,-139.13
West,2013,Q3,544.93
West,2014,Q1,2.75
West,2014,Q4,-2.01
West,2012,Q3,-69.07
West,2012,Q4,28.458
West,2015,Q4,-70.85
West,2014,Q3,-127.5235
West,2015,Q1,-130.5
West,2014,Q4,387.56
West,2015,Q3,-6.83
West,2014,Q4,-86.3
West,2015,Q3,-164.89
West,2015,Q3,2.686
West,2015,Q2,58.1
West,2014,Q3,-105.15
West,2012,Q3,-6.24
West,2015,Q3,-37.07
West,2013,Q3,-28.13
West,2015,Q4,-107.2
West,2015,Q3,285.16
West,2015,Q2,294.39
West,2014,Q2,-56.1085
West,2013,Q1,-115.48
West,2014,Q4,-57.97
West,2015,Q4,-57.75
West,2013,Q1,-2.82
West,2014,Q4,52.08
West,2013,Q1,-57.84
West,2013,Q4,71.65
West,2012,Q4,25.05
West,2014,Q2,45.79
West,2014,Q1,-1.49
West,2014,Q4,25.34
West,2013,Q4,2766.29
West,2015,Q4,-52.5205
West,2013,Q4,112.22
West,2013,Q3,1856.12
West,2015,Q4,-196.8
West,2014,Q3,-5.76
West,2015,Q3,392.76
West,2013,Q2,-85.32
West,2014,Q2,-57.62
West,2014,Q3,-36.225
West,2013,Q2,5616.08
West,2014,Q2,-14.59
West,2015,Q1,2385.3
West,2014,Q3,-134.711
West,2014,Q2,-237.89
West,2014,Q3,-129.24
West,2015,Q4,150.38
West,2012,Q3,171.4025
West,2015,Q3,-7.406
West,2014,Q3,127.55
West,2012,Q2,-119.77
West,2015,Q1,-42.98
West,2013,Q3,-50.1
West,2015,Q2,-41.75
West,2013,Q1,11.83
West,2012,Q2,38.7
West,2015,Q2,-103.96
West,2012,Q3,-13.86
West,2014,Q3,24.17
West,2015,Q1,0.58
West,2013,Q1,20
West,2012,Q2,-21.91
West,2013,Q4,-81.08
West,2014,Q3,34.14
West,2014,Q1,-377.74
West,2014,Q4,-505.69
West,2013,Q4,-12.2
West,2015,Q4,1094.74
West,2013,Q3,157.45
West,2015,Q4,53.312
West,2012,Q2,-99.25
West,2013,Q1,48.76
West,2012,Q3,-43.26
West,2013,Q2,564.22
West,2013,Q3,43.37
West,2014,Q1,558.25
West,2012,Q3,-48.68
West,2012,Q3,-24.1845
West,2015,Q2,1.17
West,2014,Q1,326.4
West,2014,Q3,-1.2995
West,2015,Q4,-6.8195
West,2015,Q3,-85.11
West,2014,Q1,-81.61
West,2015,Q1,-43.17
West,2012,Q2,-31.39
West,2014,Q3,-98.42
West,2013,Q3,-23.52
West,2015,Q4,-135
West,2014,Q3,108.3
West,2012,Q3,-37.789
West,2013,Q2,7.3525
West,2013,Q3,-74.03
West,2012,Q3,51.17
West,2015,Q1,-17.58
West,2012,Q3,66.28
West,2014,Q3,-77.93
West,2013,Q2,-4.96
West,2013,Q4,33.26
West,2012,Q4,0.15
West,2013,Q2,416.0155
West,2013,Q2,-71.0355
West,2014,Q2,1646.43
West,2015,Q3,6.7405
West,2014,Q4,3081.02
West,2012,Q4,-20.57
West,2015,Q1,28.42
West,2013,Q2,-238.45
West,2015,Q1,-108.2
West,2015,Q2,175.32
West,2013,Q1,28.24
West,2015,Q3,26.64
West,2013,Q3,22.25
West,2013,Q1,-92.42
West,2013,Q4,-27.07
West,2014,Q2,-0.4025
West,2014,,-50.14
West,2013,Q2,373.524
West,2014,Q4,47.98
West,2015,Q2,-71.45
West,2015,Q2,-31.63
West,2013,Q1,-24.74
West,2015,Q2,502.42
West,2014,Q2,-19.92
West,2013,Q1,-9.32
West,2015,Q1,-12.61
West,2014,Q1,-4.5
West,2013,Q3,40.11
West,2015,Q1,1.82
West,2015,Q2,18.57
West,2013,Q2,202.68
West,2012,Q4,15.42
West,2015,Q1,384.5145
West,2013,Q4,39.91
West,2012,Q4,25.59
West,2013,Q1,-157.4
West,2012,Q3,-92.05
West,2012,Q4,-63.51
West,2012,Q4,-255.66
West,2015,Q2,379.7375
West,2015,Q2,1125.42
West,2013,Q4,-32.6
West,2012,Q4,-10.29
West,2014,Q3,-50.27
West,2014,Q3,-83.78
West,2012,Q3,6.11
West,2012,Q3,3.84
West,2012,Q4,369.48
West,2015,Q2,60.36
West,2014,Q4,-84.26
West,2013,Q2,248.982
West,2015,Q3,19.363
West,2015,Q1,26.13
West,2013,Q4,469.69
West,2014,Q3,128.8345
West,2015,Q3,-276.54
West,2015,Q1,-45.65
West,2013,Q3,56.75
West,2015,Q1,8.88
West,2013,Q1,-31.24
West,2013,Q4,-1.46
West,2013,Q4,-1.06
West,2015,Q1,8.33
Central,2015,Q4,2848.17
Central,2015,Q4,-1195.29
Central,2012,Q3,520.69
Central,2014,Q2,-65.42
Central,2015,Q1,-157.18
Central,2013,Q3,-67.4935
Central,2014,Q1,17.7
Central,2015,Q1,-113.32
Central,2013,Q2,1280.19
Central,2012,Q3,-191.222
Central,2015,Q4,29.325
Central,2015,Q2,149.45
Central,2014,Q1,103.16
Central,2013,Q1,-214.39
Central,2012,Q3,-135.74
Central,2013,Q3,73.45
Central,2014,Q3,147.4495
Central,2014,Q3,-105.1445
Central,2014,Q1,9.29
Central,2013,Q4,-50.82
Central,2014,Q1,-87.52
Central,2012,Q3,-18.19
Central,2014,Q1,547.48
Central,2013,Q2,-119.623
Central,2012,Q2,-19.6765
Central,2014,Q3,641.4015
Central,2013,Q3,32.1895
Central,2012,Q4,-54.75
Central,2015,Q4,-94.82
Central,2013,Q4,39
Central,2013,Q3,-37.06
Central,2015,Q4,-21.85
Central,2013,Q4,17.99
Central,2015,Q4,29.85
Central,2012,Q3,-237.47
Central,2015,Q2,700.31
Central,2015,Q4,2.822
Central,2014,Q4,-20.654
Central,2015,Q1,-9.3495
Central,2014,Q4,-64.239
Central,2012,Q2,22.63
Central,2013,Q1,-43.18
Central,2012,Q3,-253.11
Central,2012,Q3,-44.068
Central,2013,Q2,-196.0635
Central,2015,Q4,-71.47
Central,2015,Q3,-56.22
Central,2013,Q2,-41.01
Central,2013,Q2,650.56
Central,2012,Q4,274.8985
Central,2014,Q1,-95.92
Central,2014,Q2,-131.82
Central,2015,Q1,-23.24
Central,2012,Q3,-69.874
Central,2013,Q3,112.965
Central,2013,Q4,42.5
Central,2015,Q1,-291.59
Central,2015,Q1,-27.99
Central,2015,Q2,-52.25
Central,2013,Q2,-32.48
Central,2015,Q4,77.48
Central,2014,Q1,-58.81
Central,2014,Q1,-287.28
Central,2012,Q3,38.23
Central,2013,Q4,320.37
Central,2014,Q4,230.69
Central,2013,Q2,11.34
Central,2013,Q3,29.68
Central,2012,Q3,-45.21
Central,2013,Q3,-2.21
Central,2014,Q3,-1.97
Central,2015,Q3,23.48
Central,2013,Q2,32.69
Central,2014,Q2,22.71
Central,2015,Q1,-6.22
Central,2014,Q1,-62.84
Central,2013,Q4,4.41
Central,2014,Q2,-123.07
Central,2013,Q3,25.96
Central,2015,Q1,-24.86
Central,2012,Q3,4.85
Central,2013,Q1,-21.51
Central,2015,Q2,-32.65
Central,2013,Q4,-3.64
Central,2012,Q3,-628.38
Central,2013,Q4,-678.63
Central,2013,Q2,-232.24
Central,2015,Q2,-141.76
Central,2014,Q3,123.5
Central,2012,Q4,-236.2675
Central,2013,Q2,-27.531
Central,2015,Q1,1.309
Central,2014,Q1,14.484
Central,2013,Q2,73.19
Central,2014,Q3,267.64
Central,2014,Q3,-12.78
Central,2013,Q1,-101.85
Central,2012,Q3,-68.22
Central,2013,Q2,112.36
Central,2014,Q4,5065.507
Central,2013,Q1,-46.03
Central,2015,Q2,268.53
Central,2012,Q3,9.47
Central,2015,Q3,-206.46
Central,2015,Q3,38.11
Central,2014,Q2,548.92
Central,2012,Q4,-10.7
Central,2012,Q4,-309.43
Central,2013,Q1,-6.37
Central,2013,Q2,-144.762
Central,2014,Q2,-54.0385
Central,2015,Q4,8417.567
Central,2015,Q4,33.1755
Central,2014,Q4,140.01
Central,2013,Q3,437.61
Central,2012,Q3,267.1
Central,2014,Q3,168.0025
Central,2015,Q4,-42.458
Central,2015,Q2,158.98
Central,2015,Q1,108.01
Central,2013,Q2,80.92
Central,2014,Q3,-46.345
Central,2013,Q3,24.28
Central,2013,Q4,-237.87
Central,2014,Q3,-172.35
Central,2014,Q1,905.57
Central,2013,Q4,170.0765
Central,2013,Q3,-18.3425
Central,2014,Q3,-22.55
Central,2015,Q4,-185.54
Central,2014,Q4,-29.6
Central,2015,Q2,-112.54
Central,2014,Q2,30.481
Central,2014,Q4,637.602
Central,2013,Q2,155.69
Central,2015,Q3,-79.35
Central,2015,Q2,610.9
Central,2013,Q1,-12.82
Central,2014,Q2,-166.9225
Central,2012,Q3,-99.7625
Central,2012,Q3,-13.3285
Central,2013,Q4,-44.7925
Central,2014,Q2,2.006
Central,2015,Q3,-120.08
Central,2015,Q4,67.61
Central,2013,Q2,-100.61
Central,2012,Q3,-517.47
Central,2015,Q2,-91.65
Central,2015,Q3,-138.82
Central,2012,Q4,187.57
Central,2014,Q2,127.7
Central,2012,Q3,87.6775
Central,2014,Q1,-98.3135
Central,2012,Q3,73.18
Central,2012,Q4,118.94
Central,2014,Q2,-27.34
Central,2014,Q3,47.3
Central,2013,Q1,42.76
Central,2013,Q1,-11.02
Central,2015,Q2,130.8
Central,2012,Q3,31.94
Central,2013,Q3,-0.12
Central,2013,Q3,5.03
Central,2014,Q3,6.37
Central,2015,Q2,-4.06
Central,2015,Q4,-13.27
Central,2014,Q2,21.62
Central,2014,Q3,44.59
Central,2012,Q3,-0.01
Central,2013,Q3,19.86
Central,2012,Q4,440.48
Central,2013,Q4,5.77
Central,2014,Q2,-1.22
Central,2012,Q3,-33.34
Central,2014,Q4,-7.73
Central,2014,Q3,11.94
Central,2015,Q2,536.87
Central,2013,Q2,14.13
Central,2013,Q3,8.07
Central,2012,Q3,23.53
Central,2012,Q4,78.05
Central,2012,Q4,-35.75
Central,2013,Q1,-9.19
Central,2013,Q4,7.07
Central,2014,Q2,-0.95
Central,2013,Q2,-149.41
Central,2014,Q4,-888.07
Central,2014,Q3,-51.198
Central,2013,Q4,-67.19
Central,2013,Q1,506.86
Central,2015,Q1,-80.05
Central,2014,Q4,-10.7295
Central,2015,Q3,352.96
Central,2013,Q3,183.53
Central,2014,Q2,101.14
Central,2015,Q3,699.64
Central,2014,Q4,3051.62
Central,2015,Q3,-63.72
Central,2012,Q3,-47.97
Central,2013,Q3,261.239
Central,2015,Q1,-89.424
Central,2012,Q3,-4.485
Central,2014,Q1,-150.259
Central,2014,Q1,-2.553
Central,2014,Q1,23.14
Central,2013,Q2,32.5
Central,2013,Q4,617.4
Central,2015,Q3,2109.21
Central,2012,Q3,-57.753
Central,2012,Q3,28.288
Central,2015,Q3,-10.948
Central,2015,Q4,1724.6755
Central,2015,Q4,-9.0505
Central,2012,Q3,149.31
Central,2015,Q3,-116.79
Central,2013,Q3,-66.05
Central,2012,Q3,339.745
Central,2012,Q3,-101.246
Central,2014,Q1,-77.18
Central,2013,Q4,743.59
Central,2012,Q3,35.31
Central,2013,Q4,25.67
Central,2013,Q4,-94.36
Central,2014,Q3,181.98
Central,2012,Q3,-122.77
Central,2015,Q1,97.36
Central,2014,Q1,-4.6115
Central,2012,Q4,107.3805
Central,2012,Q2,44.1
Central,2015,Q2,-191.09
Central,2013,Q2,36.64
Central,2015,Q4,0.21
Central,2014,Q4,-38.72
Central,2013,Q1,223.76
Central,2015,Q3,-93.3
Central,2015,Q1,-86.204
Central,2013,Q1,-7.86
Central,2015,Q4,-240.83
Central,2015,Q4,-22.59
Central,2012,Q3,286.7
Central,2013,Q2,-171.41
Central,2014,Q1,-172.8795
Central,2015,Q2,2665.396
Central,2013,Q2,-28.9685
Central,2013,Q1,-2.852
Central,2015,Q2,-133.68
Central,2014,Q2,-207.36
Central,2013,Q2,-32.13
Central,2014,Q1,-190.57
Central,2013,Q3,-70.54
Central,2012,Q3,-69.91
Central,2015,Q2,20.27
Central,2013,Q1,14.61
Central,2015,Q4,6.6
Central,2015,Q1,-7.04
Central,2014,Q2,63.78
Central,2014,Q1,-50.88
Central,2013,Q1,-2.64
Central,2014,Q2,-30.11
Central,2015,Q1,-1.56
Central,2014,Q2,-28.29
Central,2014,Q4,84.1
Central,2014,Q1,26.09
Central,2015,Q1,61.51
Central,2014,Q4,-4.86
Central,2014,Q1,-54.25
Central,2013,Q1,3.35
Central,2015,Q3,-119.66
Central,2015,Q1,-38.23
Central,2014,Q4,48.45
Central,2014,Q2,-0.79
Central,2014,Q4,-59.97
Central,2015,Q1,-8.37
Central,2012,Q4,-1148.19
Central,2015,Q2,-297.02
Central,2014,Q1,-942.5
Central,2013,Q3,-375.64
Central,2014,Q2,-616.81
Central,2013,Q4,233.8
Central,2014,Q1,-20.5505
Central,2014,Q3,-44.18
Central,2015,Q3,1020.32
Central,2014,Q1,-125.3615
Central,2012,Q4,-22.45
Central,2014,Q1,-143.7
Central,2012,Q4,426.44
Central,2012,Q4,-72.059
Central,2015,Q3,424.36
Central,2013,Q1,7.15
Central,2014,Q1,5.88
Central,2013,Q4,67.01
Central,2014,Q1,278.12
Central,2013,Q4,989.95
Central,2012,,829.73
Central,2012,Q4,884.08
Central,2015,Q2,48.13
Central,2015,Q2,-16.38
Central,2013,Q3,12.7585
Central,2012,Q3,-7.153
Central,2015,Q4,590.0445
Central,2013,Q1,-150.74
Central,2013,Q1,52.53
Central,2013,Q2,-120.48
Central,2014,Q2,-136.55
Central,2015,Q1,79.5855
Central,2013,Q2,353.2
Central,2013,Q1,8.78
Central,2015,Q3,-55.13
Central,2012,Q3,-31.99
Central,2013,Q2,-41.75
Central,2014,Q4,-83.55
Central,2014,Q2,-0.1725
Central,2014,Q2,-20.27
Central,2014,Q4,-4.36
Central,2015,Q1,-32.821
